,userId,movieId,rating,timestamp,new_user_index,new_movie_index
59,2,364,3.0,835355604,1,59
60,2,367,3.0,835355619,1,60
61,2,370,2.0,835355932,1,61
62,2,371,3.0,835355968,1,62
63,2,372,3.0,835356094,1,63
64,2,377,3.0,835355710,1,64
65,2,382,3.0,835356165,1,65
66,2,405,2.0,835356246,1,66
67,2,410,3.0,835355532,1,67
68,2,454,4.0,835355604,1,68
69,2,457,3.0,835355511,1,69
70,2,468,4.0,835355790,1,70
71,2,474,2.0,835355828,1,71
72,2,480,4.0,835355643,1,72
73,2,485,3.0,835355918,1,73
74,2,497,3.0,835355880,1,74
75,2,500,4.0,835355731,1,75
76,2,508,4.0,835355860,1,76
77,2,509,4.0,835355719,1,77
78,2,515,4.0,835355817,1,78
79,2,527,4.0,835355731,1,79
80,2,537,4.0,835356199,1,80
81,2,539,3.0,835355767,1,81
82,2,550,3.0,835356109,1,82
83,2,551,5.0,835355767,1,83
84,2,552,3.0,835355860,1,84
85,2,585,5.0,835355817,1,85
86,2,586,3.0,835355790,1,86
87,2,587,3.0,835355779,1,87
88,2,588,3.0,835355441,1,88
89,2,589,5.0,835355697,1,89
90,2,590,5.0,835355395,1,90
91,2,592,5.0,835355395,1,91
92,2,593,3.0,835355511,1,92
93,2,616,3.0,835355932,1,93
94,2,661,4.0,835356141,1,94
95,2,720,4.0,835355978,1,95
96,3,60,3.0,1298861675,2,96
97,3,110,4.0,1298922049,2,27
98,3,247,3.5,1298861637,2,97
99,3,267,3.0,1298861761,2,98
100,3,296,4.5,1298862418,2,49
101,3,318,5.0,1298862121,2,99
102,3,355,2.5,1298861589,2,100
103,3,356,5.0,1298862167,2,57
104,3,377,2.5,1298923242,2,64
105,3,527,3.0,1298862528,2,79
106,3,588,3.0,1298922100,2,88
107,3,592,3.0,1298923247,2,91
108,3,593,3.0,1298921840,2,92
109,3,595,2.0,1298923260,2,101
110,3,736,3.5,1298932787,2,102
111,3,778,4.0,1298863157,2,103
112,3,866,3.0,1298861687,2,104
113,3,1197,5.0,1298932770,2,105
114,3,1210,3.0,1298921795,2,106
115,3,1235,4.0,1298861628,2,107
116,3,1271,3.0,1298861605,2,108
117,3,1378,4.0,1298861658,2,109
118,3,1580,3.5,1298922089,2,110
119,3,1721,4.5,1298923236,2,111
120,3,1884,4.0,1298863143,2,112
121,3,2028,4.0,1298921862,2,113
122,3,2318,4.0,1298861753,2,114
123,3,2513,3.0,1298861789,2,115
124,3,2694,3.0,1298862710,2,116
125,3,2702,3.5,1298861796,2,117
126,3,2716,3.0,1298924017,2,118
127,3,2762,3.5,1298922057,2,119
128,3,2841,4.0,1298861733,2,120
129,3,2858,4.0,1298921825,2,121
130,3,2959,5.0,1298862874,2,122
131,3,3243,3.0,1298861968,2,123
132,3,3510,4.0,1298861633,2,124
133,3,3949,5.0,1298863174,2,125
134,3,5349,3.0,1298923266,2,126
135,3,5669,3.5,1298862672,2,127
136,3,6377,3.0,1298922080,2,128
137,3,7153,2.5,1298921787,2,129
138,3,7361,3.0,1298922065,2,130
139,3,8622,3.5,1298861650,2,131
140,3,8636,3.0,1298932766,2,132
141,3,27369,3.5,1298862555,2,133
142,3,44191,3.5,1298932740,2,134
143,3,48783,4.5,1298862361,2,135
144,3,50068,4.5,1298862467,2,136
145,3,58559,3.0,1298922071,2,137
146,3,84236,4.0,1298922130,2,138
147,4,10,4.0,949810645,3,20
148,4,34,5.0,949919556,3,139
149,4,112,5.0,949810582,3,140
150,4,141,5.0,949919681,3,141
151,4,153,4.0,949811346,3,30
152,4,173,3.0,949811346,3,142
153,4,185,3.0,949920047,3,34
154,4,260,5.0,949779042,3,143
155,4,289,4.0,949778802,3,144
156,4,296,5.0,949895708,3,49
157,4,329,3.0,949810618,3,145
158,4,349,5.0,949810582,3,55
159,4,356,5.0,949919763,3,57
160,4,357,5.0,949919681,3,58
161,4,364,5.0,949949538,3,59
162,4,367,4.0,949895887,3,60
163,4,380,3.0,949810534,3,146
164,4,410,3.0,949919883,3,67
165,4,431,3.0,949895772,3,147
166,4,434,4.0,949810688,3,148
167,4,435,1.0,949920135,3,149
168,4,440,4.0,949919802,3,150
169,4,442,4.0,949920028,3,151
170,4,464,4.0,949811315,3,152
171,4,480,5.0,949810582,3,72
172,4,541,5.0,949779091,3,153
173,4,588,5.0,949949486,3,88
174,4,589,5.0,949919938,3,89
175,4,590,3.0,949810534,3,90
176,4,594,5.0,949949538,3,154
177,4,596,5.0,949949638,3,155
178,4,610,4.0,949982238,3,156
179,4,616,5.0,949949444,3,93
180,4,858,5.0,949779022,3,157
181,4,903,5.0,949919189,3,158
182,4,910,4.0,949919306,3,159
183,4,913,5.0,949919247,3,160
184,4,919,5.0,949949396,3,161
185,4,1011,4.0,949919454,3,162
186,4,1016,4.0,949919322,3,163
187,4,1022,5.0,949949638,3,164
188,4,1028,5.0,949949638,3,165
189,4,1030,5.0,949896377,3,166
190,4,1031,5.0,949896377,3,167
191,4,1032,5.0,949949538,3,168
192,4,1033,5.0,949949638,3,169
193,4,1036,5.0,949896244,3,170
194,4,1073,5.0,949919372,3,171
195,4,1079,5.0,949811523,3,172
196,4,1089,5.0,949895732,3,173
197,4,1097,5.0,949778771,3,174
198,4,1125,5.0,949919399,3,175
199,4,1127,5.0,949896275,3,176
200,4,1136,5.0,949919372,3,177
201,4,1194,5.0,949919419,3,178
202,4,1196,5.0,949779173,3,179
203,4,1197,5.0,949811490,3,105
204,4,1198,5.0,949779173,3,180
205,4,1200,5.0,949896244,3,181
206,4,1206,5.0,949896159,3,182
207,4,1208,5.0,949779173,3,183
208,4,1210,5.0,949778714,3,106
209,4,1213,5.0,949895708,3,184
210,4,1214,5.0,949810261,3,185
211,4,1219,5.0,949779173,3,186
212,4,1220,5.0,949811523,3,187
213,4,1222,5.0,949918693,3,188
214,4,1225,5.0,949779173,3,189
215,4,1230,5.0,949919372,3,190
216,4,1240,5.0,949896244,3,191
217,4,1243,5.0,949919519,3,192
218,4,1257,5.0,949811602,3,193
219,4,1258,5.0,949918743,3,194
220,4,1259,4.0,949811559,3,195
221,4,1265,5.0,949919591,3,196
222,4,1270,5.0,949811523,3,197
223,4,1278,5.0,949919372,3,198
224,4,1282,5.0,949949396,3,199
225,4,1285,4.0,949811559,3,200
226,4,1288,5.0,949811490,3,201
227,4,1291,5.0,949918743,3,202
228,4,1298,4.0,949918927,3,203
229,4,1307,4.0,949811602,3,204
230,4,1332,4.0,949896275,3,205
231,4,1334,5.0,949982274,3,206
232,4,1344,5.0,949919247,3,207
233,4,1356,4.0,949810582,3,208
234,4,1371,4.0,949810302,3,10
235,4,1372,3.0,949920004,3,209
236,4,1374,4.0,949918787,3,210
237,4,1376,3.0,949918904,3,211
238,4,1377,3.0,949810688,3,212
239,4,1380,5.0,949896377,3,213
240,4,1387,5.0,949810261,3,214
241,4,1388,4.0,949810302,3,215
242,4,1396,5.0,949895772,3,216
243,4,1544,3.0,949811230,3,217
244,4,1580,5.0,949919978,3,110
245,4,1663,4.0,949811559,3,218
246,4,1674,5.0,949896244,3,219
247,4,1805,1.0,949895864,3,220
248,4,1858,5.0,949919738,3,221
249,4,1917,4.0,949810688,3,222
250,4,1918,2.0,949895956,3,223
251,4,1953,5.0,949810261,3,12
252,4,1954,5.0,949810261,3,224
253,4,1961,5.0,949918743,3,225
254,4,1967,3.0,949949538,3,226
255,4,1968,5.0,949811559,3,227
256,4,1994,5.0,949896309,3,228
257,4,2000,5.0,949811602,3,229
258,4,2002,3.0,949895907,3,230
259,4,2003,2.0,949918970,3,231
260,4,2005,5.0,949896070,3,232
261,4,2014,4.0,949919454,3,233
262,4,2018,5.0,949778771,3,234
263,4,2020,4.0,949811738,3,235
264,4,2021,4.0,949896114,3,236
265,4,2033,4.0,949982239,3,237
266,4,2034,4.0,949896183,3,238
267,4,2046,5.0,949810618,3,239
268,4,2054,3.0,949896114,3,240
269,4,2064,5.0,949918648,3,241
270,4,2078,5.0,949949444,3,242
271,4,2080,5.0,949919306,3,243
272,4,2081,4.0,949982239,3,244
273,4,2085,5.0,949949444,3,245
274,4,2086,5.0,949896114,3,246
275,4,2087,5.0,949949638,3,247
276,4,2091,5.0,949896183,3,248
277,4,2094,4.0,949920028,3,249
278,4,2096,5.0,949949538,3,250
279,4,2100,5.0,949896114,3,251
280,4,2102,5.0,949949396,3,252
281,4,2105,4.0,949896114,3,13
282,4,2109,5.0,949919399,3,253
283,4,2110,3.0,949896309,3,254
284,4,2114,5.0,949918927,3,255
285,4,2115,5.0,949918994,3,256
286,4,2124,4.0,949919763,3,257
287,4,2140,5.0,949896070,3,258
288,4,2141,4.0,949982239,3,259
289,4,2143,4.0,949896114,3,260
290,4,2144,5.0,949811603,3,261
291,4,2161,5.0,949896070,3,262
292,4,2174,5.0,949896070,3,263
293,4,2193,3.0,949896070,3,15
294,4,2194,5.0,949918764,3,264
295,4,2248,4.0,949811559,3,265
296,4,2263,3.0,949896309,3,266
297,4,2268,5.0,949895772,3,267
298,4,2289,5.0,949919556,3,268
299,4,2348,4.0,949918927,3,269
300,4,2371,4.0,949811603,3,270
301,4,2403,4.0,949918994,3,271
302,4,2406,5.0,949918994,3,272
303,4,2409,4.0,949810302,3,273
304,4,2454,5.0,949982274,3,274
305,4,2467,5.0,949918875,3,275
306,4,2551,4.0,949896275,3,276
307,4,2616,1.0,949895993,3,277
308,4,2628,5.0,949810582,3,278
309,4,2640,5.0,949810261,3,279
310,4,2659,3.0,949918671,3,280
311,4,2683,4.0,949896497,3,281
312,4,2699,4.0,949896497,3,282
313,4,2716,5.0,949811523,3,118
314,4,2723,5.0,949810582,3,283
315,4,2734,4.0,949778714,3,284
316,4,2770,1.0,949896521,3,285
317,4,2788,5.0,949919399,3,286
318,4,2791,5.0,949811490,3,287
319,4,2795,4.0,949811603,3,288
320,4,2797,5.0,949896070,3,289
321,4,2804,5.0,949811738,3,290
322,4,2822,3.0,949811230,3,291
323,4,2867,3.0,949918875,3,292
324,4,2872,5.0,949896114,3,293
325,4,2877,5.0,949896377,3,294
326,4,2902,2.0,949896309,3,295
327,4,2903,1.0,949896309,3,296
328,4,2916,4.0,949810534,3,297
329,4,2918,5.0,949811559,3,298
330,4,2968,5.0,949896070,3,18
331,4,2986,3.0,949896015,3,299
332,4,2987,5.0,949918807,3,300
333,4,2991,5.0,949810261,3,301
334,4,3016,3.0,949896543,3,302
335,4,3034,5.0,949949444,3,303
336,4,3039,4.0,949811559,3,304
337,4,3040,5.0,949919419,3,305
338,4,3060,5.0,949919656,3,306
339,4,3071,4.0,949918715,3,307
340,4,3101,4.0,949896275,3,308
341,4,3104,4.0,949811603,3,309
342,4,3108,5.0,949919738,3,310
343,4,3169,4.0,949918904,3,311
344,4,3208,2.0,949778946,3,312
345,4,3210,4.0,949811523,3,313
346,4,3251,5.0,949918970,3,314
347,4,3255,4.0,949919738,3,315
348,4,3263,3.0,949919845,3,316
349,4,3265,5.0,949895732,3,317
350,4,4006,2.0,949982238,3,318
351,5,3,4.0,1163374957,4,319
352,5,39,4.0,1163374952,4,22
353,5,104,4.0,1163374639,4,320
354,5,141,4.0,1163374242,4,141
355,5,150,4.0,1163374404,4,29
356,5,231,3.5,1163373762,4,321
357,5,277,4.5,1163373208,4,322
358,5,344,3.5,1163373636,4,323
359,5,356,4.0,1163374152,4,57
360,5,364,4.0,1163373752,4,59
361,5,367,4.0,1163373755,4,60
362,5,377,4.0,1163373610,4,64
363,5,440,4.0,1163374477,4,150
364,5,500,4.5,1163373718,4,75
365,5,586,4.0,1163374392,4,86
366,5,588,3.5,1163373551,4,88
367,5,595,4.0,1163374190,4,101
368,5,597,5.0,1163373711,4,324
369,5,788,3.5,1163374993,4,325
370,5,858,2.5,1163373651,4,157
371,5,903,3.5,1163373135,4,158
372,5,919,4.0,1163374286,4,161
373,5,1022,4.0,1163373316,4,164
374,5,1035,5.0,1163373103,4,326
375,5,1193,3.0,1163374173,4,327
376,5,1221,2.5,1163374239,4,328
377,5,1247,4.0,1163374582,4,329
378,5,1307,4.0,1163374495,4,204
379,5,1380,5.0,1163373044,4,213
380,5,1393,3.5,1163374165,4,330
381,5,1485,4.5,1163374608,4,331
382,5,1544,3.5,1163374562,4,217
383,5,1682,4.0,1163374214,4,332
384,5,1721,4.0,1163373744,4,111
385,5,1777,4.0,1163374601,4,333
386,5,1784,4.5,1163374251,4,334
387,5,1923,4.5,1163373726,4,335
388,5,1961,4.0,1163373675,4,225
389,5,1968,4.0,1163374324,4,227
390,5,1997,3.5,1163374593,4,336
391,5,2023,1.5,1163373188,4,337
392,5,2081,5.0,1163373109,4,244
393,5,2273,4.0,1163373276,4,338
394,5,2294,4.0,1163373251,4,16
395,5,2355,3.5,1163374184,4,339
396,5,2424,4.0,1163373193,4,340
397,5,2502,3.5,1163374290,4,341
398,5,2683,4.0,1163373679,4,281
399,5,2694,4.5,1163373293,4,116
400,5,2706,4.0,1163374246,4,342
401,5,2762,3.5,1163373743,4,119
402,5,2770,3.5,1163374947,4,285
403,5,2918,3.5,1163374278,4,298
404,5,2997,3.5,1163374127,4,343
405,5,3114,3.5,1163374263,4,344
406,5,3176,3.5,1163374408,4,345
407,5,3408,4.0,1163374137,4,346
408,5,3753,3.5,1163373148,4,347
409,5,3897,4.5,1163374235,4,348
410,5,3948,3.5,1163374198,4,349
411,5,4014,4.0,1163373273,4,350
412,5,4018,4.0,1163375025,4,351
413,5,4022,3.5,1163373696,4,352
414,5,4025,4.5,1163375145,4,353
415,5,4306,3.5,1163374103,4,354
416,5,4308,3.5,1163374354,4,355
417,5,4447,4.5,1163375033,4,356
418,5,4718,3.5,1163375131,4,357
419,5,4963,3.0,1163373548,4,358
420,5,4995,4.5,1163373616,4,359
421,5,5266,3.5,1163374995,4,360
422,5,5299,4.5,1163373299,4,361
423,5,5349,4.5,1163373606,4,126
424,5,5464,4.0,1163374443,4,362
425,5,5669,3.5,1163374206,4,127
426,5,5679,4.5,1163374389,4,363
427,5,5816,3.0,1163373688,4,364
428,5,5995,4.0,1163374533,4,365
429,5,6218,3.5,1163374491,4,366
430,5,6373,4.0,1163374572,4,367
431,5,6377,4.0,1163373626,4,128
432,5,6502,4.0,1163374455,4,368
433,5,6711,2.5,1163373238,4,369
434,5,6942,4.0,1163374511,4,370
435,5,8376,4.0,1163374742,4,371
436,5,8464,4.0,1163374381,4,372
437,5,8622,3.5,1163374118,4,131
438,5,8636,4.5,1163373593,4,132
439,5,8644,4.0,1163374426,4,373
440,5,30707,4.5,1163374340,4,374
441,5,30749,4.5,1163374702,4,375
442,5,30793,3.5,1163374177,4,376
443,5,33166,5.0,1163374211,4,377
444,5,33679,4.0,1163374517,4,378
445,5,34162,4.5,1163374227,4,379
446,5,35836,4.0,1163374275,4,380
447,5,40819,4.5,1163374283,4,381
448,5,41566,4.0,1163374144,4,382
449,5,41569,4.0,1163374167,4,383
450,5,48385,4.5,1163374357,4,384
451,6,111,4.0,1109258212,5,385
452,6,158,2.0,1108134263,5,386
453,6,173,2.0,1109258228,5,142
454,6,293,5.0,1108134539,5,387
455,6,596,4.0,1108134269,5,155
456,6,903,4.0,1108134299,5,158
457,6,1204,5.0,1108134266,5,388
458,6,1250,4.5,1108134284,5,389
459,6,1259,4.5,1109258196,5,195
460,6,1276,4.5,1108134309,5,390
461,6,1285,4.5,1108134339,5,200
462,6,1358,2.0,1109258181,5,391
463,6,1639,2.0,1109258179,5,392
464,6,1687,2.0,1109258281,5,393
465,6,1747,2.0,1109258194,5,394
466,6,1876,0.5,1108134334,5,395
467,6,1909,3.0,1108134344,5,396
468,6,2001,3.0,1108134289,5,397
469,6,2019,4.0,1109258270,5,398
470,6,2072,4.0,1109258285,5,399
471,6,2174,4.0,1109258175,5,263
472,6,2502,3.5,1108134291,5,341
473,6,2528,3.0,1109258245,5,400
474,6,2529,4.0,1108134293,5,401
475,6,2571,1.0,1109258202,5,402
476,6,2657,2.0,1108134271,5,403
477,6,2692,4.0,1108134274,5,404
478,6,2723,3.0,1109258257,5,283
479,6,2761,4.5,1108134545,5,405
480,6,2890,3.0,1109258199,5,406
481,6,3052,1.0,1108134337,5,407
482,6,3114,4.0,1109258183,5,344
483,6,3300,3.5,1109258250,5,408
484,6,3751,1.5,1109258190,5,409
485,6,4641,1.5,1109258217,5,410
486,6,4975,1.5,1109258226,5,411
487,6,5952,5.0,1108134311,5,412
488,6,7090,3.0,1108134534,5,413
489,6,7153,5.0,1108134519,5,129
490,6,7361,4.0,1108134524,5,130
491,6,8368,3.5,1108134526,5,414
492,6,8636,4.0,1108134537,5,132
493,6,8784,3.0,1108134531,5,415
494,6,8874,4.5,1108134521,5,416
495,7,1,3.0,851866703,6,417
496,7,10,3.0,851869035,6,20
497,7,21,3.0,851867289,6,418
498,7,31,3.0,851868750,6,0
499,7,34,4.0,851867861,6,139
500,7,40,4.0,851866901,6,419
501,7,104,3.0,851866744,6,320
502,7,110,5.0,851868188,6,27
503,7,112,4.0,851866720,6,140
504,7,141,4.0,851866704,6,141
505,7,151,4.0,851868206,6,420
506,7,198,2.0,851868704,6,421
507,7,207,3.0,851868705,6,422
508,7,260,5.0,851869062,6,143
509,7,272,3.0,851868188,6,46
510,7,316,2.0,851869161,6,423
511,7,318,5.0,851868187,6,99
512,7,329,3.0,851868524,6,145
513,7,333,3.0,851867345,6,424
514,7,345,3.0,851867621,6,425
515,7,355,3.0,851867941,6,100
516,7,356,3.0,851868188,6,57
517,7,357,3.0,851867436,6,58
518,7,364,3.0,851868020,6,59
519,7,367,3.0,851867790,6,60
520,7,377,3.0,851869291,6,64
521,7,380,4.0,851869291,6,146
522,7,480,4.0,851869161,6,72
523,7,500,3.0,851867669,6,75
524,7,534,4.0,851868246,6,426
525,7,539,3.0,851867688,6,81
526,7,541,4.0,851869035,6,153
527,7,551,4.0,851868019,6,83
528,7,588,4.0,851868044,6,88
529,7,589,3.0,851869140,6,89
530,7,590,4.0,851868186,6,90
531,7,592,3.0,851868863,6,91
532,7,594,4.0,851868020,6,154
533,7,595,3.0,851868044,6,101
534,7,610,3.0,851868074,6,156
535,7,671,4.0,851866806,6,427
536,7,708,3.0,851866744,6,428
537,7,720,5.0,851868019,6,95
538,7,724,2.0,851866784,6,429
539,7,736,1.0,851866704,6,102
540,7,737,1.0,851866763,6,430
541,7,745,5.0,851868020,6,431
542,7,780,3.0,851866703,6,432
543,7,786,2.0,851866744,6,433
544,7,924,4.0,851868289,6,434
545,7,1036,3.0,851869102,6,170
546,7,1073,3.0,851866744,6,171
547,7,1079,4.0,851867320,6,172
548,7,1080,4.0,851867289,6,435
549,7,1097,3.0,851868308,6,174
550,7,1125,3.0,851867553,6,175
551,7,1129,3.0,851869103,6,3
552,7,1136,4.0,851867289,6,177
553,7,1148,5.0,851868019,6,436
554,7,1196,5.0,851869034,6,179
555,7,1197,3.0,851867289,6,105
556,7,1198,5.0,851869035,6,180
557,7,1210,5.0,851869034,6,106
558,7,1220,4.0,851867379,6,187
559,7,1223,5.0,851868044,6,437
560,7,1225,5.0,851868246,6,189
561,7,1231,4.0,851868321,6,438
562,7,1240,4.0,851869062,6,191
563,7,1242,5.0,851868289,6,439
564,7,1270,3.0,851867436,6,197
565,7,1275,4.0,851869080,6,440
566,7,1278,3.0,851867436,6,198
567,7,1287,4.0,851868332,6,6
568,7,1288,4.0,851867401,6,201
569,7,1291,3.0,851867320,6,202
570,7,1298,3.0,851868471,6,203
571,7,1302,4.0,851868471,6,441
572,7,1307,3.0,851867401,6,204
573,7,1353,3.0,851866935,6,442
574,7,1371,3.0,851869160,6,10
575,7,1372,3.0,851869102,6,209
576,7,1373,2.0,851869230,6,443
577,7,1374,4.0,851869035,6,210
578,7,1375,3.0,851869140,6,444
579,7,1376,3.0,851869062,6,211
580,7,1394,3.0,851867688,6,445
581,7,1405,5.0,851866978,6,11
582,7,1408,1.0,851869140,6,446
583,8,32,5.0,1154465405,7,447
584,8,45,2.5,1154389572,7,448
585,8,47,5.0,1154464836,7,23
586,8,50,5.0,1154400173,7,24
587,8,110,4.0,1154473268,7,27
588,8,260,3.5,1154464829,7,143
589,8,282,2.0,1154389420,7,449
590,8,296,4.0,1154465380,7,49
591,8,318,5.0,1154464714,7,99
592,8,356,4.0,1154400390,7,57
593,8,457,4.5,1154400475,7,69
594,8,520,3.5,1154389356,7,450
595,8,524,2.0,1154400357,7,451
596,8,527,5.0,1154400170,7,79
597,8,543,5.0,1154389386,7,452
598,8,589,4.0,1154464853,7,89
599,8,593,4.5,1154464833,7,92
600,8,628,4.0,1154400284,7,453
601,8,805,3.5,1154389432,7,454
602,8,858,5.0,1154400181,7,157
603,8,1196,3.5,1154464841,7,179
604,8,1197,4.0,1154464887,7,105
605,8,1198,4.0,1154464730,7,180
606,8,1210,4.0,1154464769,7,106
607,8,1219,4.0,1154465573,7,186
608,8,1225,4.0,1154465394,7,189
609,8,1258,4.0,1154465555,7,194
610,8,1259,4.0,1154464811,7,195
611,8,1265,3.0,1154465230,7,196
612,8,1270,4.0,1154464747,7,197
613,8,1291,4.0,1154464720,7,202
614,8,1302,3.5,1154400465,7,441
615,8,1358,0.5,1154474527,7,391
616,8,1387,4.0,1154465285,7,214
617,8,1393,3.0,1154400324,7,330
618,8,1500,4.0,1154465235,7,455
619,8,1552,3.0,1154389408,7,456
620,8,1617,3.5,1154464990,7,457
621,8,1625,5.0,1154389385,7,458
622,8,1674,4.0,1154389491,7,219
623,8,1704,4.0,1154473252,7,459
624,8,1754,3.0,1154400308,7,460
625,8,1777,5.0,1154400458,7,333
626,8,1876,3.5,1154389528,7,395
627,8,1961,5.0,1154473322,7,225
628,8,2028,4.0,1154473259,7,113
629,8,2100,3.0,1154389460,7,251
630,8,2139,3.0,1154465222,7,461
631,8,2194,4.5,1154464735,7,264
632,8,2302,4.5,1154400414,7,462
633,8,2324,4.0,1154464850,7,463
634,8,2329,5.0,1154473217,7,464
635,8,2353,3.5,1154389340,7,465
636,8,2423,3.5,1154400351,7,466
637,8,2502,5.0,1154464889,7,341
638,8,2571,5.0,1154464738,7,402
639,8,2716,3.5,1154464944,7,118
640,8,2762,4.5,1154464717,7,119
641,8,2770,2.5,1154389541,7,285
642,8,2791,4.5,1154465558,7,287
643,8,2797,3.5,1154400340,7,289
644,8,2804,3.5,1154473419,7,290
645,8,2841,3.0,1154400360,7,120
646,8,2858,4.5,1154464950,7,121
647,8,2918,5.0,1154473364,7,298
648,8,2959,4.0,1154464901,7,122
649,8,3147,4.5,1154400266,7,467
650,8,3578,5.0,1154400441,7,468
651,8,3916,3.5,1154400198,7,469
652,8,3948,4.0,1154389482,7,349
653,8,3996,4.0,1154465526,7,470
654,8,4011,4.5,1154464873,7,471
655,8,4019,3.5,1154400245,7,472
656,8,4034,4.5,1154465279,7,473
657,8,4226,5.0,1154464905,7,474
658,8,4262,4.0,1154464915,7,475
659,8,4448,2.5,1154400334,7,476
660,8,4886,3.5,1154464808,7,477
661,8,4896,3.5,1154400398,7,478
662,8,4963,4.5,1154400383,7,358
663,8,4973,4.0,1154465373,7,479
664,8,4993,3.5,1154464819,7,480
665,8,4995,3.5,1154389449,7,359
666,8,5064,5.0,1154400236,7,481
667,8,5378,3.5,1154389552,7,482
668,8,5445,4.5,1154400449,7,483
669,8,5464,4.0,1154464756,7,362
670,8,5630,4.0,1154400407,7,484
671,8,5650,4.0,1154465399,7,485
672,8,5669,3.0,1154465385,7,127
673,8,5952,4.0,1154464762,7,412
674,8,5989,3.5,1154400444,7,486
675,8,6377,4.0,1154389474,7,128
676,8,6378,3.0,1154400191,7,487
677,8,6870,4.0,1154464895,7,488
678,8,6874,5.0,1154465296,7,489
679,8,6879,3.0,1154400253,7,490
680,8,7143,3.5,1154400294,7,491
681,8,7153,4.0,1154464753,7,129
682,8,7361,4.0,1154465367,7,130
683,8,7438,4.0,1154464994,7,492
684,8,8533,2.5,1154400471,7,493
685,8,8784,4.5,1154464868,7,415
686,8,8873,4.0,1154465499,7,494
687,8,8874,3.0,1154465548,7,416
688,8,32587,3.5,1154465243,7,495
689,8,33166,4.5,1154473310,7,377
690,8,33493,4.5,1154400263,7,496
691,8,33794,4.5,1154464726,7,497
692,8,34162,3.5,1154400423,7,379
693,8,40583,3.5,1154473088,7,498
694,8,40819,3.5,1154473264,7,381
695,8,42007,2.0,1154473042,7,499
696,8,43556,3.5,1154473022,7,500
697,8,43871,3.0,1154473014,7,501
698,8,44004,3.0,1154473017,7,502
699,9,1,4.0,938629179,8,417
700,9,17,4.0,938628337,8,21
701,9,26,3.0,938628655,8,503
702,9,36,5.0,938629110,8,504
703,9,47,3.0,938628897,8,23
704,9,318,4.0,938628966,8,99
705,9,497,4.0,938628777,8,74
706,9,515,4.0,938628577,8,78
707,9,527,5.0,938628843,8,79
708,9,534,5.0,938628337,8,426
709,9,593,4.0,938628843,8,92
710,9,608,5.0,938628843,8,505
711,9,733,2.0,938628337,8,506
712,9,1059,5.0,938629250,8,507
713,9,1177,3.0,938629470,8,508
714,9,1357,4.0,938628655,8,509
715,9,1358,4.0,938628450,8,391
716,9,1411,3.0,938628655,8,510
717,9,1541,2.0,938628777,8,511
718,9,1584,4.0,938629341,8,512
719,9,1680,4.0,938629054,8,513
720,9,1682,5.0,938628690,8,332
721,9,1704,4.0,938628966,8,459
722,9,1721,3.0,938629470,8,111
723,9,1784,5.0,938628966,8,334
724,9,2028,4.0,938629341,8,113
725,9,2125,4.0,938629522,8,514
726,9,2140,4.0,938629747,8,258
727,9,2249,4.0,938629053,8,515
728,9,2268,3.0,938629053,8,267
