,userId,movieId,rating,timestamp
668,9,1704,4.0,938628966
669,9,1721,3.0,938629470
670,9,1784,5.0,938628966
671,9,2028,4.0,938629341
672,9,2125,4.0,938629522
673,9,2249,4.0,938629053
674,9,2268,3.0,938629053
675,9,2278,4.0,938628897
676,9,2291,4.0,938629341
677,9,2294,2.0,938629250
678,9,2302,4.0,938628843
679,9,2391,4.0,939122916
680,9,2396,4.0,938628577
681,9,2490,3.0,938629681
682,9,2501,4.0,938628966
683,9,2539,2.0,938629341
684,9,2571,5.0,938628450
685,9,2628,3.0,938628843
686,9,2762,4.0,938627748
687,9,2857,4.0,938629681
688,10,50,5.0,942766420
689,10,318,4.0,942766515
690,10,344,3.0,942766603
691,10,345,4.0,942766603
692,10,735,4.0,942766974
693,10,1036,3.0,942767258
694,10,1089,3.0,942766420
695,10,1101,2.0,942767328
696,10,1127,4.0,942767328
697,10,1197,4.0,942767258
698,10,1198,4.0,942767258
699,10,1200,4.0,942767258
700,10,1210,4.0,942767258
701,10,1220,3.0,942767328
702,10,1240,4.0,942767258
703,10,1291,4.0,942767258
704,10,1358,5.0,942766420
705,10,1459,3.0,942766725
706,10,1499,3.0,942766845
707,10,1611,5.0,942767029
708,10,1690,3.0,942766679
709,10,1704,4.0,942766472
710,10,1719,5.0,942766472
711,10,1887,2.0,942766845
712,10,1923,5.0,942766515
713,10,2344,5.0,942766991
714,10,2406,4.0,942767328
715,10,2539,4.0,942766845
716,10,2571,5.0,942766515
717,10,2826,5.0,942766109
718,10,2827,3.0,942766251
719,10,2840,3.0,942766213
720,10,2841,4.0,942766029
721,10,2890,4.0,942765978
722,10,2907,2.0,942766213
723,10,2926,5.0,942767121
724,10,2995,2.0,942766251
725,10,3005,3.0,942766059
726,10,3019,4.0,942767571
727,11,50,5.0,1391658537
728,11,70,1.0,1391656827
729,11,169,3.0,1391657297
730,11,296,5.0,1391658423
731,11,778,4.5,1391658505
732,11,785,3.5,1391656845
733,11,923,5.0,1391658556
734,11,1027,4.5,1391658634
735,11,1201,5.0,1391658440
736,11,1408,5.0,1391658667
737,11,2042,3.5,1391657376
738,11,2596,4.5,1391657543
739,11,2762,3.0,1391658583
740,11,3424,3.0,1391657112
741,11,5669,3.0,1391658601
742,11,48516,5.0,1391658450
743,11,51084,4.0,1391657605
744,11,71211,3.5,1391657720
745,11,77455,4.5,1391658141
746,11,79132,4.0,1391658115
747,11,80489,4.5,1391658399
748,11,81562,3.5,1391658218
749,11,88129,4.0,1391658385
750,11,91500,4.5,1391658311
751,11,91529,4.5,1391658125
752,11,96079,4.0,1391658186
753,11,97938,4.0,1391657610
754,11,104841,5.0,1391658157
755,11,106487,5.0,1391657798
756,12,253,3.0,968045587
757,12,529,1.0,968045407
758,12,608,2.0,968045353
759,12,673,1.0,968045732
760,12,736,4.0,968045680
761,12,737,3.0,968045764
762,12,1028,1.0,968045500
763,12,1032,2.0,968045561
764,12,1077,3.0,968045500
765,12,1197,1.0,955407153
766,12,1220,5.0,955407153
767,12,1230,2.0,968045354
768,12,1235,5.0,968045354
769,12,1295,1.0,955407153
770,12,1374,1.0,968045475
771,12,1387,4.0,968045475
772,12,1639,2.0,968045438
773,12,1732,3.0,968045529
774,12,2259,2.0,955407153
775,12,2355,2.0,968045475
776,12,2460,4.0,968045680
777,12,2529,1.0,968045475
778,12,2668,2.0,968045764
779,12,2959,4.0,968045407
780,12,3146,2.0,968045732
781,12,3148,1.0,968045379
782,12,3179,2.0,968045354
783,12,3298,4.0,968045529
784,12,3324,1.0,968045732
785,12,3408,4.0,968045379
786,12,3773,2.0,968045680
787,12,3793,5.0,968045232
788,12,3794,3.0,968045232
789,12,3801,3.0,968045198
790,12,3809,3.0,968045172
791,12,3825,5.0,968045142
792,12,3827,2.0,968045142
793,12,3831,4.0,968045106
794,12,3841,2.0,968045074
795,12,3844,1.0,968045074
796,12,3861,3.0,968045015
797,12,3863,5.0,968045015
798,12,3865,5.0,968045015
799,12,3869,2.0,968044981
800,12,3871,2.0,968044981
801,12,3873,3.0,968044981
802,12,6184,4.0,968045173
803,13,1,5.0,1331380058
804,13,47,2.5,1331380914
805,13,110,4.0,1331380038
806,13,277,4.0,1331379348
807,13,296,3.5,1331380895
808,13,318,4.5,1331380029
809,13,356,5.0,1331380018
810,13,362,4.5,1331379479
811,13,480,3.0,1331380025
812,13,524,3.5,1331379485
813,13,527,4.0,1331380901
814,13,587,3.0,1331380851
815,13,590,4.0,1331380062
816,13,914,4.0,1331379366
817,13,919,3.5,1331380871
818,13,1027,3.0,1331379520
819,13,1259,4.0,1331380814
820,13,1265,2.5,1331380845
821,13,1918,3.0,1331379386
822,13,1961,4.0,1331380745
823,13,2355,4.0,1331380741
824,13,2571,3.0,1331380888
825,13,2572,3.5,1331379777
826,13,2761,4.0,1331379470
827,13,2762,3.0,1331380765
828,13,2804,3.0,1331380731
829,13,2908,3.0,1331379494
830,13,2918,3.0,1331380761
831,13,3114,3.0,1331380738
832,13,3147,4.0,1331380752
833,13,3255,3.5,1331379342
834,13,4306,4.0,1331380721
835,13,4310,4.5,1331379506
836,13,4321,2.5,1331379589
837,13,4718,3.5,1331379530
838,13,4886,3.5,1331380834
839,13,4993,4.5,1331380883
840,13,5989,4.0,1331380785
841,13,6377,4.5,1331380734
842,13,7502,4.5,1331380306
843,13,54286,3.5,1331380782
844,13,58559,4.5,1331380873
845,13,64614,4.5,1331380830
846,13,69757,4.0,1331379748
847,13,78499,4.0,1331380725
848,13,81834,4.5,1331380387
849,13,88125,4.5,1331380390
850,13,93363,3.0,1331379985
851,14,594,1.0,976243997
852,14,1721,3.0,976243912
853,14,2038,3.0,976244179
854,14,2355,2.0,976244179
855,14,2394,3.0,976244471
856,14,2628,3.0,976243933
857,14,2683,2.0,976244131
858,14,2720,2.0,976244367
859,14,2861,2.0,976244287
860,14,3114,4.0,976244591
861,14,3157,2.0,976244564
862,14,3175,5.0,976244313
863,14,3354,3.0,976243997
864,14,3623,3.0,976244423
865,14,3751,4.0,976244205
866,15,1,2.0,997938310
867,15,2,2.0,1134521380
868,15,5,4.5,1093070098
869,15,6,4.0,1040205753
870,15,10,3.0,1093028290
871,15,11,2.5,1093028381
872,15,14,2.5,1166586286
873,15,16,3.5,1093070150
874,15,17,3.0,997939404
875,15,19,1.0,1093028409
876,15,21,4.5,1058249528
877,15,22,2.5,1093070415
878,15,25,3.0,1033345172
879,15,32,4.0,997938466
880,15,34,3.0,997938310
881,15,36,1.0,1033345287
882,15,39,2.5,1093028334
883,15,44,3.0,1122576665
884,15,47,5.0,1054449816
885,15,50,5.0,997938500
886,15,52,2.5,1093070271
887,15,62,2.0,1093028336
888,15,70,0.5,1093070467
889,15,82,5.0,1044220302
890,15,94,3.0,1166587063
891,15,95,1.5,1093028331
892,15,101,4.0,1134522072
893,15,104,1.0,1093070113
894,15,107,2.0,1166586594
895,15,110,3.0,1040205792
896,15,111,5.0,997938500
897,15,112,2.5,1093070156
898,15,123,4.0,997938358
899,15,125,3.5,1245362506
900,15,145,3.5,1134521543
901,15,149,5.0,1075142933
902,15,150,3.0,997939380
903,15,153,1.0,1128274517
904,15,157,2.0,1052896975
905,15,160,0.5,1093028411
906,15,161,3.0,1093028319
907,15,162,4.0,997938676
908,15,163,2.0,1166586021
909,15,164,4.0,997938413
910,15,165,3.0,1093028183
911,15,170,2.5,1166586376
912,15,172,1.0,1093070329
913,15,175,4.0,1166587180
914,15,176,4.0,1046209579
915,15,180,3.0,1166586276
916,15,185,2.0,1052896916
917,15,193,1.0,1193435347
918,15,196,2.0,1093070170
919,15,198,1.5,1134521967
920,15,208,1.5,1193435482
921,15,215,4.5,1054449903
922,15,216,1.0,1349622582
923,15,223,4.0,997939415
